,state_code,county_code,site_number,parameter_code,poc,latitude,longitude,datum,parameter,sample_duration_code,sample_duration,pollutant_standard,date_local,units_of_measure,event_type,observation_count,observation_percent,validity_indicator,arithmetic_mean,first_max_value,first_max_hour,aqi,method_code,method,local_site_name,site_address,state,county,city,cbsa_code,cbsa,date_of_last_change
263,24,510,40,42602,1,39.297733,-76.604603,WGS84,Nitrogen dioxide (NO2),1,1 HOUR,NO2 1-hour 2010,2021-05-12,Parts per billion,No Events,23,96.0,Y,10.191304,35.5,22,33,599,Instrumental - Chemiluminescence Teledyne API 200 EU/501,Oldtown,"Oldtown Fire Station, 1100 Hillen Street",Maryland,Baltimore (City),Baltimore,12580,"Baltimore-Columbia-Towson, MD",2022-04-06
264,24,510,40,42602,1,39.297733,-76.604603,WGS84,Nitrogen dioxide (NO2),1,1 HOUR,NO2 Annual 1971,2021-05-13,Parts per billion,No Events,22,92.0,Y,11.881818,34.2,21,32,599,Instrumental - Chemiluminescence Teledyne API 200 EU/501,Oldtown,"Oldtown Fire Station, 1100 Hillen Street",Maryland,Baltimore (City),Baltimore,12580,"Baltimore-Columbia-Towson, MD",2022-04-06
265,24,510,40,42602,1,39.297733,-76.604603,WGS84,Nitrogen dioxide (NO2),1,1 HOUR,NO2 1-hour 2010,2021-05-13,Parts per billion,No Events,22,92.0,Y,11.881818,34.2,21,32,599,Instrumental - Chemiluminescence Teledyne API 200 EU/501,Oldtown,"Oldtown Fire Station, 1100 Hillen Street",Maryland,Baltimore (City),Baltimore,12580,"Baltimore-Columbia-Towson, MD",2022-04-06
266,24,510,40,42602,1,39.297733,-76.604603,WGS84,Nitrogen dioxide (NO2),1,1 HOUR,NO2 Annual 1971,2021-05-14,Parts per billion,No Events,23,96.0,Y,14.5,34.6,0,32,599,Instrumental - Chemiluminescence Teledyne API 200 EU/501,Oldtown,"Oldtown Fire Station, 1100 Hillen Street",Maryland,Baltimore (City),Baltimore,12580,"Baltimore-Columbia-Towson, MD",2022-04-06
267,24,510,40,42602,1,39.297733,-76.604603,WGS84,Nitrogen dioxide (NO2),1,1 HOUR,NO2 1-hour 2010,2021-05-14,Parts per billion,No Events,23,96.0,Y,14.5,34.6,0,32,599,Instrumental - Chemiluminescence Teledyne API 200 EU/501,Oldtown,"Oldtown Fire Station, 1100 Hillen Street",Maryland,Baltimore (City),Baltimore,12580,"Baltimore-Columbia-Towson, MD",2022-04-06
268,24,510,40,42602,1,39.297733,-76.604603,WGS84,Nitrogen dioxide (NO2),1,1 HOUR,NO2 Annual 1971,2021-05-15,Parts per billion,No Events,24,100.0,Y,10.8125,22.9,1,21,599,Instrumental - Chemiluminescence Teledyne API 200 EU/501,Oldtown,"Oldtown Fire Station, 1100 Hillen Street",Maryland,Baltimore (City),Baltimore,12580,"Baltimore-Columbia-Towson, MD",2022-04-06
269,24,510,40,42602,1,39.297733,-76.604603,WGS84,Nitrogen dioxide (NO2),1,1 HOUR,NO2 1-hour 2010,2021-05-15,Parts per billion,No Events,24,100.0,Y,10.8125,22.9,1,21,599,Instrumental - Chemiluminescence Teledyne API 200 EU/501,Oldtown,"Oldtown Fire Station, 1100 Hillen Street",Maryland,Baltimore (City),Baltimore,12580,"Baltimore-Columbia-Towson, MD",2022-04-06
270,24,510,40,42602,1,39.297733,-76.604603,WGS84,Nitrogen dioxide (NO2),1,1 HOUR,NO2 Annual 1971,2021-05-16,Parts per billion,No Events,24,100.0,Y,9.158333,15.7,9,14,599,Instrumental - Chemiluminescence Teledyne API 200 EU/501,Oldtown,"Oldtown Fire Station, 1100 Hillen Street",Maryland,Baltimore (City),Baltimore,12580,"Baltimore-Columbia-Towson, MD",2022-04-06
271,24,510,40,42602,1,39.297733,-76.604603,WGS84,Nitrogen dioxide (NO2),1,1 HOUR,NO2 1-hour 2010,2021-05-16,Parts per billion,No Events,24,100.0,Y,9.158333,15.7,9,14,599,Instrumental - Chemiluminescence Teledyne API 200 EU/501,Oldtown,"Oldtown Fire Station, 1100 Hillen Street",Maryland,Baltimore (City),Baltimore,12580,"Baltimore-Columbia-Towson, MD",2022-04-06
273,24,510,40,42602,1,39.297733,-76.604603,WGS84,Nitrogen dioxide (NO2),1,1 HOUR,NO2 1-hour 2010,2021-05-17,Parts per billion,No Events,23,96.0,Y,15.713043,35.2,23,33,599,Instrumental - Chemiluminescence Teledyne API 200 EU/501,Oldtown,"Oldtown Fire Station, 1100 Hillen Street",Maryland,Baltimore (City),Baltimore,12580,"Baltimore-Columbia-Towson, MD",2022-04-06
272,24,510,40,42602,1,39.297733,-76.604603,WGS84,Nitrogen dioxide (NO2),1,1 HOUR,NO2 Annual 1971,2021-05-17,Parts per billion,No Events,23,96.0,Y,15.713043,35.2,23,33,599,Instrumental - Chemiluminescence Teledyne API 200 EU/501,Oldtown,"Oldtown Fire Station, 1100 Hillen Street",Maryland,Baltimore (City),Baltimore,12580,"Baltimore-Columbia-Towson, MD",2022-04-06
275,24,510,40,42602,1,39.297733,-76.604603,WGS84,Nitrogen dioxide (NO2),1,1 HOUR,NO2 1-hour 2010,2021-05-18,Parts per billion,No Events,24,100.0,Y,15.583333,35.9,1,33,599,Instrumental - Chemiluminescence Teledyne API 200 EU/501,Oldtown,"Oldtown Fire Station, 1100 Hillen Street",Maryland,Baltimore (City),Baltimore,12580,"Baltimore-Columbia-Towson, MD",2022-04-06
274,24,510,40,42602,1,39.297733,-76.604603,WGS84,Nitrogen dioxide (NO2),1,1 HOUR,NO2 Annual 1971,2021-05-18,Parts per billion,No Events,24,100.0,Y,15.583333,35.9,1,33,599,Instrumental - Chemiluminescence Teledyne API 200 EU/501,Oldtown,"Oldtown Fire Station, 1100 Hillen Street",Maryland,Baltimore (City),Baltimore,12580,"Baltimore-Columbia-Towson, MD",2022-04-06
276,24,510,40,42602,1,39.297733,-76.604603,WGS84,Nitrogen dioxide (NO2),1,1 HOUR,NO2 Annual 1971,2021-05-19,Parts per billion,No Events,22,92.0,Y,11.854545,22.6,20,21,599,Instrumental - Chemiluminescence Teledyne API 200 EU/501,Oldtown,"Oldtown Fire Station, 1100 Hillen Street",Maryland,Baltimore (City),Baltimore,12580,"Baltimore-Columbia-Towson, MD",2022-04-06
277,24,510,40,42602,1,39.297733,-76.604603,WGS84,Nitrogen dioxide (NO2),1,1 HOUR,NO2 1-hour 2010,2021-05-19,Parts per billion,No Events,22,92.0,Y,11.854545,22.6,20,21,599,Instrumental - Chemiluminescence Teledyne API 200 EU/501,Oldtown,"Oldtown Fire Station, 1100 Hillen Street",Maryland,Baltimore (City),Baltimore,12580,"Baltimore-Columbia-Towson, MD",2022-04-06
278,24,510,40,42602,1,39.297733,-76.604603,WGS84,Nitrogen dioxide (NO2),1,1 HOUR,NO2 Annual 1971,2021-05-20,Parts per billion,No Events,23,96.0,Y,13.156522,27.5,4,25,599,Instrumental - Chemiluminescence Teledyne API 200 EU/501,Oldtown,"Oldtown Fire Station, 1100 Hillen Street",Maryland,Baltimore (City),Baltimore,12580,"Baltimore-Columbia-Towson, MD",2022-04-06
279,24,510,40,42602,1,39.297733,-76.604603,WGS84,Nitrogen dioxide (NO2),1,1 HOUR,NO2 1-hour 2010,2021-05-20,Parts per billion,No Events,23,96.0,Y,13.156522,27.5,4,25,599,Instrumental - Chemiluminescence Teledyne API 200 EU/501,Oldtown,"Oldtown Fire Station, 1100 Hillen Street",Maryland,Baltimore (City),Baltimore,12580,"Baltimore-Columbia-Towson, MD",2022-04-06
280,24,510,40,42602,1,39.297733,-76.604603,WGS84,Nitrogen dioxide (NO2),1,1 HOUR,NO2 Annual 1971,2021-05-21,Parts per billion,No Events,23,96.0,Y,13.021739,24.7,7,23,599,Instrumental - Chemiluminescence Teledyne API 200 EU/501,Oldtown,"Oldtown Fire Station, 1100 Hillen Street",Maryland,Baltimore (City),Baltimore,12580,"Baltimore-Columbia-Towson, MD",2022-04-06
281,24,510,40,42602,1,39.297733,-76.604603,WGS84,Nitrogen dioxide (NO2),1,1 HOUR,NO2 1-hour 2010,2021-05-21,Parts per billion,No Events,23,96.0,Y,13.021739,24.7,7,23,599,Instrumental - Chemiluminescence Teledyne API 200 EU/501,Oldtown,"Oldtown Fire Station, 1100 Hillen Street",Maryland,Baltimore (City),Baltimore,12580,"Baltimore-Columbia-Towson, MD",2022-04-06
282,24,510,40,42602,1,39.297733,-76.604603,WGS84,Nitrogen dioxide (NO2),1,1 HOUR,NO2 Annual 1971,2021-05-22,Parts per billion,No Events,24,100.0,Y,5.85,11.1,0,10,599,Instrumental - Chemiluminescence Teledyne API 200 EU/501,Oldtown,"Oldtown Fire Station, 1100 Hillen Street",Maryland,Baltimore (City),Baltimore,12580,"Baltimore-Columbia-Towson, MD",2022-04-06
283,24,510,40,42602,1,39.297733,-76.604603,WGS84,Nitrogen dioxide (NO2),1,1 HOUR,NO2 1-hour 2010,2021-05-22,Parts per billion,No Events,24,100.0,Y,5.85,11.1,0,10,599,Instrumental - Chemiluminescence Teledyne API 200 EU/501,Oldtown,"Oldtown Fire Station, 1100 Hillen Street",Maryland,Baltimore (City),Baltimore,12580,"Baltimore-Columbia-Towson, MD",2022-04-06
284,24,510,40,42602,1,39.297733,-76.604603,WGS84,Nitrogen dioxide (NO2),1,1 HOUR,NO2 Annual 1971,2021-05-23,Parts per billion,No Events,24,100.0,Y,4.704167,8.8,22,8,599,Instrumental - Chemiluminescence Teledyne API 200 EU/501,Oldtown,"Oldtown Fire Station, 1100 Hillen Street",Maryland,Baltimore (City),Baltimore,12580,"Baltimore-Columbia-Towson, MD",2022-04-06
285,24,510,40,42602,1,39.297733,-76.604603,WGS84,Nitrogen dioxide (NO2),1,1 HOUR,NO2 1-hour 2010,2021-05-23,Parts per billion,No Events,24,100.0,Y,4.704167,8.8,22,8,599,Instrumental - Chemiluminescence Teledyne API 200 EU/501,Oldtown,"Oldtown Fire Station, 1100 Hillen Street",Maryland,Baltimore (City),Baltimore,12580,"Baltimore-Columbia-Towson, MD",2022-04-06
287,24,510,40,42602,1,39.297733,-76.604603,WGS84,Nitrogen dioxide (NO2),1,1 HOUR,NO2 1-hour 2010,2021-05-24,Parts per billion,No Events,23,96.0,Y,6.291304,12.0,20,11,599,Instrumental - Chemiluminescence Teledyne API 200 EU/501,Oldtown,"Oldtown Fire Station, 1100 Hillen Street",Maryland,Baltimore (City),Baltimore,12580,"Baltimore-Columbia-Towson, MD",2022-04-06
286,24,510,40,42602,1,39.297733,-76.604603,WGS84,Nitrogen dioxide (NO2),1,1 HOUR,NO2 Annual 1971,2021-05-24,Parts per billion,No Events,23,96.0,Y,6.291304,12.0,20,11,599,Instrumental - Chemiluminescence Teledyne API 200 EU/501,Oldtown,"Oldtown Fire Station, 1100 Hillen Street",Maryland,Baltimore (City),Baltimore,12580,"Baltimore-Columbia-Towson, MD",2022-04-06
288,24,510,40,42602,1,39.297733,-76.604603,WGS84,Nitrogen dioxide (NO2),1,1 HOUR,NO2 Annual 1971,2021-05-25,Parts per billion,No Events,22,92.0,Y,9.263636,15.7,5,14,599,Instrumental - Chemiluminescence Teledyne API 200 EU/501,Oldtown,"Oldtown Fire Station, 1100 Hillen Street",Maryland,Baltimore (City),Baltimore,12580,"Baltimore-Columbia-Towson, MD",2022-04-06
289,24,510,40,42602,1,39.297733,-76.604603,WGS84,Nitrogen dioxide (NO2),1,1 HOUR,NO2 1-hour 2010,2021-05-25,Parts per billion,No Events,22,92.0,Y,9.263636,15.7,5,14,599,Instrumental - Chemiluminescence Teledyne API 200 EU/501,Oldtown,"Oldtown Fire Station, 1100 Hillen Street",Maryland,Baltimore (City),Baltimore,12580,"Baltimore-Columbia-Towson, MD",2022-04-06
290,24,510,40,42602,1,39.297733,-76.604603,WGS84,Nitrogen dioxide (NO2),1,1 HOUR,NO2 Annual 1971,2021-05-26,Parts per billion,No Events,23,96.0,Y,13.573913,20.1,10,19,599,Instrumental - Chemiluminescence Teledyne API 200 EU/501,Oldtown,"Oldtown Fire Station, 1100 Hillen Street",Maryland,Baltimore (City),Baltimore,12580,"Baltimore-Columbia-Towson, MD",2022-04-06
291,24,510,40,42602,1,39.297733,-76.604603,WGS84,Nitrogen dioxide (NO2),1,1 HOUR,NO2 1-hour 2010,2021-05-26,Parts per billion,No Events,23,96.0,Y,13.573913,20.1,10,19,599,Instrumental - Chemiluminescence Teledyne API 200 EU/501,Oldtown,"Oldtown Fire Station, 1100 Hillen Street",Maryland,Baltimore (City),Baltimore,12580,"Baltimore-Columbia-Towson, MD",2022-04-06
292,24,510,40,42602,1,39.297733,-76.604603,WGS84,Nitrogen dioxide (NO2),1,1 HOUR,NO2 Annual 1971,2021-05-27,Parts per billion,No Events,23,96.0,Y,9.604348,35.1,22,33,599,Instrumental - Chemiluminescence Teledyne API 200 EU/501,Oldtown,"Oldtown Fire Station, 1100 Hillen Street",Maryland,Baltimore (City),Baltimore,12580,"Baltimore-Columbia-Towson, MD",2022-04-06
293,24,510,40,42602,1,39.297733,-76.604603,WGS84,Nitrogen dioxide (NO2),1,1 HOUR,NO2 1-hour 2010,2021-05-27,Parts per billion,No Events,23,96.0,Y,9.604348,35.1,22,33,599,Instrumental - Chemiluminescence Teledyne API 200 EU/501,Oldtown,"Oldtown Fire Station, 1100 Hillen Street",Maryland,Baltimore (City),Baltimore,12580,"Baltimore-Columbia-Towson, MD",2022-04-06
294,24,510,40,42602,1,39.297733,-76.604603,WGS84,Nitrogen dioxide (NO2),1,1 HOUR,NO2 Annual 1971,2021-05-28,Parts per billion,No Events,23,96.0,Y,7.569565,17.5,0,16,599,Instrumental - Chemiluminescence Teledyne API 200 EU/501,Oldtown,"Oldtown Fire Station, 1100 Hillen Street",Maryland,Baltimore (City),Baltimore,12580,"Baltimore-Columbia-Towson, MD",2022-04-06
295,24,510,40,42602,1,39.297733,-76.604603,WGS84,Nitrogen dioxide (NO2),1,1 HOUR,NO2 1-hour 2010,2021-05-28,Parts per billion,No Events,23,96.0,Y,7.569565,17.5,0,16,599,Instrumental - Chemiluminescence Teledyne API 200 EU/501,Oldtown,"Oldtown Fire Station, 1100 Hillen Street",Maryland,Baltimore (City),Baltimore,12580,"Baltimore-Columbia-Towson, MD",2022-04-06
297,24,510,40,42602,1,39.297733,-76.604603,WGS84,Nitrogen dioxide (NO2),1,1 HOUR,NO2 1-hour 2010,2021-05-29,Parts per billion,No Events,24,100.0,Y,4.325,5.6,15,5,599,Instrumental - Chemiluminescence Teledyne API 200 EU/501,Oldtown,"Oldtown Fire Station, 1100 Hillen Street",Maryland,Baltimore (City),Baltimore,12580,"Baltimore-Columbia-Towson, MD",2022-04-06
296,24,510,40,42602,1,39.297733,-76.604603,WGS84,Nitrogen dioxide (NO2),1,1 HOUR,NO2 Annual 1971,2021-05-29,Parts per billion,No Events,24,100.0,Y,4.325,5.6,15,5,599,Instrumental - Chemiluminescence Teledyne API 200 EU/501,Oldtown,"Oldtown Fire Station, 1100 Hillen Street",Maryland,Baltimore (City),Baltimore,12580,"Baltimore-Columbia-Towson, MD",2022-04-06
299,24,510,40,42602,1,39.297733,-76.604603,WGS84,Nitrogen dioxide (NO2),1,1 HOUR,NO2 1-hour 2010,2021-05-30,Parts per billion,No Events,24,100.0,Y,3.6375,7.5,23,7,599,Instrumental - Chemiluminescence Teledyne API 200 EU/501,Oldtown,"Oldtown Fire Station, 1100 Hillen Street",Maryland,Baltimore (City),Baltimore,12580,"Baltimore-Columbia-Towson, MD",2022-04-06
298,24,510,40,42602,1,39.297733,-76.604603,WGS84,Nitrogen dioxide (NO2),1,1 HOUR,NO2 Annual 1971,2021-05-30,Parts per billion,No Events,24,100.0,Y,3.6375,7.5,23,7,599,Instrumental - Chemiluminescence Teledyne API 200 EU/501,Oldtown,"Oldtown Fire Station, 1100 Hillen Street",Maryland,Baltimore (City),Baltimore,12580,"Baltimore-Columbia-Towson, MD",2022-04-06
300,24,510,40,42602,1,39.297733,-76.604603,WGS84,Nitrogen dioxide (NO2),1,1 HOUR,NO2 Annual 1971,2021-05-31,Parts per billion,No Events,23,96.0,Y,6.934783,30.0,22,28,599,Instrumental - Chemiluminescence Teledyne API 200 EU/501,Oldtown,"Oldtown Fire Station, 1100 Hillen Street",Maryland,Baltimore (City),Baltimore,12580,"Baltimore-Columbia-Towson, MD",2022-04-06
301,24,510,40,42602,1,39.297733,-76.604603,WGS84,Nitrogen dioxide (NO2),1,1 HOUR,NO2 1-hour 2010,2021-05-31,Parts per billion,No Events,23,96.0,Y,6.934783,30.0,22,28,599,Instrumental - Chemiluminescence Teledyne API 200 EU/501,Oldtown,"Oldtown Fire Station, 1100 Hillen Street",Maryland,Baltimore (City),Baltimore,12580,"Baltimore-Columbia-Towson, MD",2022-04-06
302,24,510,40,42602,1,39.297733,-76.604603,WGS84,Nitrogen dioxide (NO2),1,1 HOUR,NO2 Annual 1971,2021-06-01,Parts per billion,No Events,22,92.0,Y,15.140909,30.3,0,28,599,Instrumental - Chemiluminescence Teledyne API 200 EU/501,Oldtown,"Oldtown Fire Station, 1100 Hillen Street",Maryland,Baltimore (City),Baltimore,12580,"Baltimore-Columbia-Towson, MD",2022-04-06
303,24,510,40,42602,1,39.297733,-76.604603,WGS84,Nitrogen dioxide (NO2),1,1 HOUR,NO2 1-hour 2010,2021-06-01,Parts per billion,No Events,22,92.0,Y,15.140909,30.3,0,28,599,Instrumental - Chemiluminescence Teledyne API 200 EU/501,Oldtown,"Oldtown Fire Station, 1100 Hillen Street",Maryland,Baltimore (City),Baltimore,12580,"Baltimore-Columbia-Towson, MD",2022-04-06
304,24,510,40,42602,1,39.297733,-76.604603,WGS84,Nitrogen dioxide (NO2),1,1 HOUR,NO2 Annual 1971,2021-06-02,Parts per billion,No Events,23,96.0,Y,8.46087,15.2,7,14,599,Instrumental - Chemiluminescence Teledyne API 200 EU/501,Oldtown,"Oldtown Fire Station, 1100 Hillen Street",Maryland,Baltimore (City),Baltimore,12580,"Baltimore-Columbia-Towson, MD",2022-04-06
305,24,510,40,42602,1,39.297733,-76.604603,WGS84,Nitrogen dioxide (NO2),1,1 HOUR,NO2 1-hour 2010,2021-06-02,Parts per billion,No Events,23,96.0,Y,8.46087,15.2,7,14,599,Instrumental - Chemiluminescence Teledyne API 200 EU/501,Oldtown,"Oldtown Fire Station, 1100 Hillen Street",Maryland,Baltimore (City),Baltimore,12580,"Baltimore-Columbia-Towson, MD",2022-04-06
306,24,510,40,42602,1,39.297733,-76.604603,WGS84,Nitrogen dioxide (NO2),1,1 HOUR,NO2 Annual 1971,2021-06-03,Parts per billion,No Events,23,96.0,Y,10.565217,17.9,4,16,599,Instrumental - Chemiluminescence Teledyne API 200 EU/501,Oldtown,"Oldtown Fire Station, 1100 Hillen Street",Maryland,Baltimore (City),Baltimore,12580,"Baltimore-Columbia-Towson, MD",2022-04-06
307,24,510,40,42602,1,39.297733,-76.604603,WGS84,Nitrogen dioxide (NO2),1,1 HOUR,NO2 1-hour 2010,2021-06-03,Parts per billion,No Events,23,96.0,Y,10.565217,17.9,4,16,599,Instrumental - Chemiluminescence Teledyne API 200 EU/501,Oldtown,"Oldtown Fire Station, 1100 Hillen Street",Maryland,Baltimore (City),Baltimore,12580,"Baltimore-Columbia-Towson, MD",2022-04-06
308,24,510,40,42602,1,39.297733,-76.604603,WGS84,Nitrogen dioxide (NO2),1,1 HOUR,NO2 Annual 1971,2021-06-04,Parts per billion,No Events,23,96.0,Y,11.469565,35.6,23,33,599,Instrumental - Chemiluminescence Teledyne API 200 EU/501,Oldtown,"Oldtown Fire Station, 1100 Hillen Street",Maryland,Baltimore (City),Baltimore,12580,"Baltimore-Columbia-Towson, MD",2022-04-06
309,24,510,40,42602,1,39.297733,-76.604603,WGS84,Nitrogen dioxide (NO2),1,1 HOUR,NO2 1-hour 2010,2021-06-04,Parts per billion,No Events,23,96.0,Y,11.469565,35.6,23,33,599,Instrumental - Chemiluminescence Teledyne API 200 EU/501,Oldtown,"Oldtown Fire Station, 1100 Hillen Street",Maryland,Baltimore (City),Baltimore,12580,"Baltimore-Columbia-Towson, MD",2022-04-06
311,24,510,40,42602,1,39.297733,-76.604603,WGS84,Nitrogen dioxide (NO2),1,1 HOUR,NO2 1-hour 2010,2021-06-05,Parts per billion,No Events,24,100.0,Y,11.7,35.4,0,33,599,Instrumental - Chemiluminescence Teledyne API 200 EU/501,Oldtown,"Oldtown Fire Station, 1100 Hillen Street",Maryland,Baltimore (City),Baltimore,12580,"Baltimore-Columbia-Towson, MD",2022-04-06
310,24,510,40,42602,1,39.297733,-76.604603,WGS84,Nitrogen dioxide (NO2),1,1 HOUR,NO2 Annual 1971,2021-06-05,Parts per billion,No Events,24,100.0,Y,11.7,35.4,0,33,599,Instrumental - Chemiluminescence Teledyne API 200 EU/501,Oldtown,"Oldtown Fire Station, 1100 Hillen Street",Maryland,Baltimore (City),Baltimore,12580,"Baltimore-Columbia-Towson, MD",2022-04-06
312,24,510,40,42602,1,39.297733,-76.604603,WGS84,Nitrogen dioxide (NO2),1,1 HOUR,NO2 Annual 1971,2021-06-06,Parts per billion,No Events,24,100.0,Y,9.704167,18.9,6,17,599,Instrumental - Chemiluminescence Teledyne API 200 EU/501,Oldtown,"Oldtown Fire Station, 1100 Hillen Street",Maryland,Baltimore (City),Baltimore,12580,"Baltimore-Columbia-Towson, MD",2022-04-06
313,24,510,40,42602,1,39.297733,-76.604603,WGS84,Nitrogen dioxide (NO2),1,1 HOUR,NO2 1-hour 2010,2021-06-06,Parts per billion,No Events,24,100.0,Y,9.704167,18.9,6,17,599,Instrumental - Chemiluminescence Teledyne API 200 EU/501,Oldtown,"Oldtown Fire Station, 1100 Hillen Street",Maryland,Baltimore (City),Baltimore,12580,"Baltimore-Columbia-Towson, MD",2022-04-06
314,24,510,40,42602,1,39.297733,-76.604603,WGS84,Nitrogen dioxide (NO2),1,1 HOUR,NO2 Annual 1971,2021-06-07,Parts per billion,No Events,23,96.0,Y,10.108696,20.6,5,19,599,Instrumental - Chemiluminescence Teledyne API 200 EU/501,Oldtown,"Oldtown Fire Station, 1100 Hillen Street",Maryland,Baltimore (City),Baltimore,12580,"Baltimore-Columbia-Towson, MD",2022-04-06
315,24,510,40,42602,1,39.297733,-76.604603,WGS84,Nitrogen dioxide (NO2),1,1 HOUR,NO2 1-hour 2010,2021-06-07,Parts per billion,No Events,23,96.0,Y,10.108696,20.6,5,19,599,Instrumental - Chemiluminescence Teledyne API 200 EU/501,Oldtown,"Oldtown Fire Station, 1100 Hillen Street",Maryland,Baltimore (City),Baltimore,12580,"Baltimore-Columbia-Towson, MD",2022-04-06
316,24,510,40,42602,1,39.297733,-76.604603,WGS84,Nitrogen dioxide (NO2),1,1 HOUR,NO2 Annual 1971,2021-06-08,Parts per billion,No Events,24,100.0,Y,10.8125,20.4,23,19,599,Instrumental - Chemiluminescence Teledyne API 200 EU/501,Oldtown,"Oldtown Fire Station, 1100 Hillen Street",Maryland,Baltimore (City),Baltimore,12580,"Baltimore-Columbia-Towson, MD",2022-04-06
317,24,510,40,42602,1,39.297733,-76.604603,WGS84,Nitrogen dioxide (NO2),1,1 HOUR,NO2 1-hour 2010,2021-06-08,Parts per billion,No Events,24,100.0,Y,10.8125,20.4,23,19,599,Instrumental - Chemiluminescence Teledyne API 200 EU/501,Oldtown,"Oldtown Fire Station, 1100 Hillen Street",Maryland,Baltimore (City),Baltimore,12580,"Baltimore-Columbia-Towson, MD",2022-04-06
318,24,510,40,42602,1,39.297733,-76.604603,WGS84,Nitrogen dioxide (NO2),1,1 HOUR,NO2 Annual 1971,2021-06-09,Parts per billion,No Events,21,88.0,Y,12.528571,24.7,3,23,599,Instrumental - Chemiluminescence Teledyne API 200 EU/501,Oldtown,"Oldtown Fire Station, 1100 Hillen Street",Maryland,Baltimore (City),Baltimore,12580,"Baltimore-Columbia-Towson, MD",2022-04-06
319,24,510,40,42602,1,39.297733,-76.604603,WGS84,Nitrogen dioxide (NO2),1,1 HOUR,NO2 1-hour 2010,2021-06-09,Parts per billion,No Events,21,88.0,Y,12.528571,24.7,3,23,599,Instrumental - Chemiluminescence Teledyne API 200 EU/501,Oldtown,"Oldtown Fire Station, 1100 Hillen Street",Maryland,Baltimore (City),Baltimore,12580,"Baltimore-Columbia-Towson, MD",2022-04-06
321,24,510,40,42602,1,39.297733,-76.604603,WGS84,Nitrogen dioxide (NO2),1,1 HOUR,NO2 1-hour 2010,2021-06-10,Parts per billion,No Events,23,96.0,Y,10.204348,17.8,5,16,599,Instrumental - Chemiluminescence Teledyne API 200 EU/501,Oldtown,"Oldtown Fire Station, 1100 Hillen Street",Maryland,Baltimore (City),Baltimore,12580,"Baltimore-Columbia-Towson, MD",2022-04-06
320,24,510,40,42602,1,39.297733,-76.604603,WGS84,Nitrogen dioxide (NO2),1,1 HOUR,NO2 Annual 1971,2021-06-10,Parts per billion,No Events,23,96.0,Y,10.204348,17.8,5,16,599,Instrumental - Chemiluminescence Teledyne API 200 EU/501,Oldtown,"Oldtown Fire Station, 1100 Hillen Street",Maryland,Baltimore (City),Baltimore,12580,"Baltimore-Columbia-Towson, MD",2022-04-06
322,24,510,40,42602,1,39.297733,-76.604603,WGS84,Nitrogen dioxide (NO2),1,1 HOUR,NO2 Annual 1971,2021-06-11,Parts per billion,No Events,23,96.0,Y,7.826087,12.5,7,11,599,Instrumental - Chemiluminescence Teledyne API 200 EU/501,Oldtown,"Oldtown Fire Station, 1100 Hillen Street",Maryland,Baltimore (City),Baltimore,12580,"Baltimore-Columbia-Towson, MD",2022-04-06
